episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0.001300389947933687,4.5456611457536195e-05,0.0003411216612029909,9863.6,0,0,3,0,0,112000,112000,112000,112000,4000,4000,112000,4000,112000,False,5,28,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-58-51,1674439131,5.1579954624176025,146.85309648513794,4704,panther,192.168.86.35,146.85309648513794,0,28,9.760607719421387,112000,112000,112000,112000,0.001300389947933687,4.5456611457536195e-05,0.0003411216612029909,9863.6,0,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05]","[6792, 7764, 775, 11982, 22005]",5201.953,0.266,15044131.994,3404.863,1174.79,4.804,112000,112000,112000,112000,47.3,33.6,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05]","[6792, 7764, 775, 11982, 22005]",128.0,25575.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.063998476,-0.067057,1.7304416e-07,-0.9930769,0.015291786,3.1856115,0.0
0.001300389947933687,4.5456611457536195e-05,0.0003411216612029909,9863.6,0,0,3,0,0,116000,116000,116000,116000,4000,4000,116000,4000,116000,False,5,29,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-58-56,1674439136,5.184799432754517,152.03789591789246,4704,panther,192.168.86.35,152.03789591789246,0,29,9.760607719421387,116000,116000,116000,116000,0.001300389947933687,4.5456611457536195e-05,0.0003411216612029909,9863.6,0,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05]","[6792, 7764, 775, 11982, 22005]",5219.066,0.28,14310146.708,3417.331,1170.504,4.69,116000,116000,116000,116000,41.971428571428575,33.628571428571426,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05]","[6792, 7764, 775, 11982, 22005]",128.0,26505.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.056868777,-0.06010459,9.631944e-08,-0.9972801,0.016178604,3.151575,0.0
0.001300389947933687,3.3083005150749315e-05,0.00028978188519428394,13258.5,1,0,3,0,0,120000,120000,120000,120000,4000,4000,120000,4000,120000,False,6,30,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-02,1674439142,5.0772809982299805,157.11517691612244,4704,panther,192.168.86.35,157.11517691612244,0,30,9.760607719421387,120000,120000,120000,120000,0.001300389947933687,3.3083005150749315e-05,0.00028978188519428394,13258.5,1,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05]","[6792, 7764, 775, 11982, 22005, 30233]",5183.119,0.257,15557507.418,3376.288,1184.733,4.764,120000,120000,120000,120000,42.95,33.6,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05]","[6792, 7764, 775, 11982, 22005, 30233]",128.0,27435.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.056043204,-0.05898042,1.8750447e-07,-0.9973826,0.014685171,3.1207037,0.0
0.001300389947933687,3.3083005150749315e-05,0.00028978188519428394,13258.5,0,0,3,0,0,124000,124000,124000,124000,4000,4000,124000,4000,124000,False,6,31,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-07,1674439147,5.113675355911255,162.2288522720337,4704,panther,192.168.86.35,162.2288522720337,0,31,9.760607719421387,124000,124000,124000,124000,0.001300389947933687,3.3083005150749315e-05,0.00028978188519428394,13258.5,0,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05]","[6792, 7764, 775, 11982, 22005, 30233]",5111.269,0.256,15611069.136,3336.247,1198.952,4.87,124000,124000,124000,124000,44.98571428571428,33.6,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05]","[6792, 7764, 775, 11982, 22005, 30233]",128.0,28365.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.031661,-0.03381369,4.304958e-08,-0.9998634,0.01076325,3.0919378,0.0
0.003649633704513247,3.3083005150749315e-05,0.0007139153026583611,10366.625,2,0,3,0,0,128000,128000,128000,128000,4000,4000,128000,4000,128000,False,8,32,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-12,1674439152,5.093801975250244,167.32265424728394,4704,panther,192.168.86.35,167.32265424728394,0,32,9.760607719421387,128000,128000,128000,128000,0.003649633704513247,3.3083005150749315e-05,0.0007139153026583611,10366.625,2,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280]",5103.937,0.238,16805785.836,3333.938,1199.782,4.961,128000,128000,128000,128000,44.699999999999996,33.5,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280]",128.0,29295.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.044548478,-0.046579145,6.4042047e-07,-0.9516461,0.010150147,3.0827014,0.0
0.003649633704513247,3.3083005150749315e-05,0.0007139153026583611,10366.625,0,0,3,0,0,132000,132000,132000,132000,4000,4000,132000,4000,132000,False,8,33,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-17,1674439157,5.1699488162994385,172.49260306358337,4704,panther,192.168.86.35,172.49260306358337,0,33,9.760607719421387,132000,132000,132000,132000,0.003649633704513247,3.3083005150749315e-05,0.0007139153026583611,10366.625,0,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280]",5117.029,0.238,16772184.345,3343.612,1196.311,5.084,132000,132000,132000,132000,45.474999999999994,33.55,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280]",128.0,30225.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.06739464,-0.070863046,1.8785707e-07,-0.9689079,0.017341139,3.0239944,0.0
0.003649633704513247,3.3083005150749315e-05,0.0007139153026583611,10366.625,0,0,3,0,0,136000,136000,136000,136000,4000,4000,136000,4000,136000,False,8,34,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-22,1674439162,5.072824716567993,177.56542778015137,4704,panther,192.168.86.35,177.56542778015137,0,34,9.760607719421387,136000,136000,136000,136000,0.003649633704513247,3.3083005150749315e-05,0.0007139153026583611,10366.625,0,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280]",5109.497,0.248,16108704.753,3344.518,1195.987,4.994,136000,136000,136000,136000,43.0,33.614285714285714,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280]",128.0,31155.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.044854186,-0.04800022,3.182595e-08,-0.9947551,0.01573003,3.009175,0.0
0.003649633704513247,3.3083005150749315e-05,0.0006660854583612029,9607.444444444445,1,0,3,0,0,140000,140000,140000,140000,4000,4000,140000,4000,140000,False,9,35,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-27,1674439167,5.2137415409088135,182.77916932106018,4704,panther,192.168.86.35,182.77916932106018,0,35,9.760607719421387,140000,140000,140000,140000,0.003649633704513247,3.3083005150749315e-05,0.0006660854583612029,9607.444444444445,1,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534]",5115.64,0.25,16005739.363,3355.853,1191.947,4.959,140000,140000,140000,140000,43.528571428571425,33.528571428571425,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534]",128.0,32085.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.06191214,-0.065121196,3.0257388e-07,-0.9913848,0.016043765,3.0033371,0.0
0.003649633704513247,3.3083005150749315e-05,0.0006660854583612029,9607.444444444445,0,0,3,0,0,144000,144000,144000,144000,4000,4000,144000,4000,144000,False,9,36,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-33,1674439173,5.182348966598511,187.9615182876587,4704,panther,192.168.86.35,187.9615182876587,0,36,9.760607719421387,144000,144000,144000,144000,0.003649633704513247,3.3083005150749315e-05,0.0006660854583612029,9607.444444444445,0,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534]",5123.361,0.259,15462871.889,3355.247,1192.162,5.003,144000,144000,144000,144000,44.3375,33.5,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534]",128.0,33015.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.04725659,-0.049793128,1.2710052e-09,-0.9978811,0.012682706,3.006551,0.0
0.003649633704513247,3.3083005150749315e-05,0.0006660854583612029,9607.444444444445,0,0,3,0,0,148000,148000,148000,148000,4000,4000,148000,4000,148000,False,9,37,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-38,1674439178,5.162870168685913,193.1243884563446,4704,panther,192.168.86.35,193.1243884563446,0,37,9.760607719421387,148000,148000,148000,148000,0.003649633704513247,3.3083005150749315e-05,0.0006660854583612029,9607.444444444445,0,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534]",5135.528,0.249,16059362.496,3372.321,1186.127,5.115,148000,148000,148000,148000,45.3,33.51428571428571,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534]",128.0,33945.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.010691995,-0.012398748,1.2430617e-07,-1.0,0.00853315,2.9733982,0.0
0.003649633704513247,3.3083005150749315e-05,0.0007485416619488299,8275.181818181818,2,0,3,0,0,152000,152000,152000,152000,4000,4000,152000,4000,152000,False,11,38,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-43,1674439183,5.13449239730835,198.25888085365295,4704,panther,192.168.86.35,198.25888085365295,0,38,9.760607719421387,152000,152000,152000,152000,0.003649633704513247,3.3083005150749315e-05,0.0007485416619488299,8275.181818181818,2,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508]",5133.316,0.261,15302094.126,3367.013,1187.997,4.971,152000,152000,152000,152000,45.4625,33.4625,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508]",128.0,34875.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.054768767,-0.05736381,3.2458175e-07,-0.96961296,0.012973613,2.9333858,0.0
0.003649633704513247,3.3083005150749315e-05,0.0007485416619488299,8275.181818181818,0,0,3,0,0,156000,156000,156000,156000,4000,4000,156000,4000,156000,False,11,39,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-48,1674439188,5.054072856903076,203.31295371055603,4704,panther,192.168.86.35,203.31295371055603,0,39,9.760607719421387,156000,156000,156000,156000,0.003649633704513247,3.3083005150749315e-05,0.0007485416619488299,8275.181818181818,0,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508]",5120.078,0.238,16772184.345,3359.594,1190.62,4.961,156000,156000,156000,156000,44.51428571428572,33.45714285714286,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508]",128.0,35805.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.06428178,-0.067741744,1.853059e-07,-0.9925158,0.017298905,2.9172888,0.0
0.003649633704513247,3.3083005150749315e-05,0.0007485416619488299,8275.181818181818,0,0,3,0,0,160000,160000,160000,160000,4000,4000,160000,4000,160000,False,11,40,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-53,1674439193,5.06494927406311,208.37790298461914,4704,panther,192.168.86.35,208.37790298461914,0,40,9.760607719421387,160000,160000,160000,160000,0.003649633704513247,3.3083005150749315e-05,0.0007485416619488299,8275.181818181818,0,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508]",5119.001,0.237,16859829.163,3362.996,1189.416,4.803,160000,160000,160000,160000,45.94285714285714,33.55714285714286,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508]",128.0,36735.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.07292436,-0.07631921,4.6570566e-08,-1.0,0.016974047,2.9033391,0.0
0.003649633704513247,3.3083005150749315e-05,0.0007066181069798101,7925.583333333333,1,0,3,0,0,164000,164000,164000,164000,4000,4000,164000,4000,164000,False,12,41,default,9db605d928fe41c8999543bf5a936693,2023-01-22_17-59-58,1674439198,5.10015082359314,213.47805380821228,4704,panther,192.168.86.35,213.47805380821228,0,41,9.760607719421387,164000,164000,164000,164000,0.003649633704513247,3.3083005150749315e-05,0.0007066181069798101,7925.583333333333,1,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941, 0.0002454590023205939]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508, 4080]",5117.716,0.243,16453090.125,3353.744,1192.697,4.821,164000,164000,164000,164000,44.67142857142857,33.67142857142857,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941, 0.0002454590023205939]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508, 4080]",128.0,37665.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.05918048,-0.06221058,8.725787e-08,-1.0,0.015150112,2.8974683,0.0
0.003649633704513247,3.3083005150749315e-05,0.0007066181069798101,7925.583333333333,0,0,3,0,0,168000,168000,168000,168000,4000,4000,168000,4000,168000,False,12,42,default,9db605d928fe41c8999543bf5a936693,2023-01-22_18-00-03,1674439203,5.1796653270721436,218.65771913528442,4704,panther,192.168.86.35,218.65771913528442,0,42,9.760607719421387,168000,168000,168000,168000,0.003649633704513247,3.3083005150749315e-05,0.0007066181069798101,7925.583333333333,0,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941, 0.0002454590023205939]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508, 4080]",5126.334,0.244,16384000.0,3357.537,1191.349,4.824,168000,168000,168000,168000,45.3,33.650000000000006,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941, 0.0002454590023205939]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508, 4080]",128.0,38595.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.060552992,-0.06378779,2.897829e-07,-0.99444294,0.016172528,2.862697,0.0
0.003649633704513247,3.3083005150749315e-05,0.0007217298280354832,7005.928571428572,2,0,3,0,0,172000,172000,172000,172000,4000,4000,172000,4000,172000,False,14,43,default,9db605d928fe41c8999543bf5a936693,2023-01-22_18-00-09,1674439209,5.178802967071533,223.83652210235596,4704,panther,192.168.86.35,223.83652210235596,0,43,9.760607719421387,172000,172000,172000,172000,0.003649633704513247,3.3083005150749315e-05,0.0007217298280354832,7005.928571428572,2,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941, 0.0002454590023205939, 0.0004780114494258389, 0.0011467888593132043]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508, 4080, 2098, 878]",5127.094,0.252,15869481.65,3363.741,1189.152,4.813,172000,172000,172000,172000,44.04285714285714,33.65714285714285,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941, 0.0002454590023205939, 0.0004780114494258389, 0.0011467888593132043]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508, 4080, 2098, 878]",128.0,39525.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.044344187,-0.047685016,1.6155133e-07,-0.9972538,0.016703365,2.8665333,0.0
0.003649633704513247,3.3083005150749315e-05,0.0007242730636138758,6627.0,1,0,3,0,0,176000,176000,176000,176000,4000,4000,176000,4000,176000,False,15,44,default,9db605d928fe41c8999543bf5a936693,2023-01-22_18-00-14,1674439214,5.168325662612915,229.00484776496887,4704,panther,192.168.86.35,229.00484776496887,0,44,9.760607719421387,176000,176000,176000,176000,0.003649633704513247,3.3083005150749315e-05,0.0007242730636138758,6627.0,1,0,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941, 0.0002454590023205939, 0.0004780114494258389, 0.0011467888593132043, 0.0007598783617113707]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508, 4080, 2098, 878, 1322]",5136.733,0.248,16141250.722,3373.895,1185.573,4.813,176000,176000,176000,176000,47.212500000000006,33.7625,"[0.00014736221415617132, 0.0001288991991634545, 0.001300389947933687, 8.350033330410544e-05, 4.5456611457536195e-05, 3.3083005150749315e-05, 0.0003229974055879391, 0.003649633704513247, 0.0002834467039839369, 0.0002471576804953613, 0.001992031475690941, 0.0002454590023205939, 0.0004780114494258389, 0.0011467888593132043, 0.0007598783617113707]","[6792, 7764, 775, 11982, 22005, 30233, 3102, 280, 3534, 4052, 508, 4080, 2098, 878, 1322]",128.0,40455.5,464.5,0.20000000298023224,4.999999873689376e-05,-0.056003544,-0.05908351,2.0804647e-07,-0.9907559,0.01539879,2.893479,0.0
